sbj,runtrial,run,stimx,answer,response,rt,correct,type,trial,f1,f2,f3,c,endacc,learner
136,12,4,8,1,1,619,1,prototype,84,2,2,2,2,0.875,high
136,13,4,2,0,0,1673,1,rule follower,85,1,1,2,1,0.875,high
136,14,4,8,1,1,1460,1,prototype,86,2,2,2,2,0.875,high
136,15,4,6,0,1,2222,0,exception,87,1,2,2,1,0.875,high
136,16,4,2,0,0,1880,1,rule follower,88,1,1,2,1,0.875,high
136,17,4,8,1,1,2059,1,prototype,89,2,2,2,2,0.875,high
136,18,4,4,1,1,2000,1,rule follower,90,2,1,2,2,0.875,high
136,19,4,8,1,1,1290,1,prototype,91,2,2,2,2,0.875,high
136,20,4,5,1,1,1949,1,exception,92,1,2,1,2,0.875,high
136,21,4,3,0,0,1350,1,rule follower,93,2,1,1,1,0.875,high
136,22,4,6,0,0,2012,1,exception,94,1,2,2,1,0.875,high
136,23,4,8,1,1,1269,1,prototype,95,2,2,2,2,0.875,high
136,24,4,1,0,1,1837,0,prototype,96,1,1,1,1,0.875,high
136,1,5,8,1,1,995,1,prototype,97,2,2,2,2,0.875,high
136,2,5,1,0,0,1248,1,prototype,98,1,1,1,1,0.875,high
136,3,5,5,1,1,1399,1,exception,99,1,2,1,2,0.875,high
136,4,5,2,0,1,1812,0,rule follower,100,1,1,2,1,0.875,high
136,5,5,4,1,1,1759,1,rule follower,101,2,1,2,2,0.875,high
136,6,5,5,1,1,1982,1,exception,102,1,2,1,2,0.875,high
136,7,5,2,0,1,2309,0,rule follower,103,1,1,2,1,0.875,high
136,8,5,3,0,1,1874,0,rule follower,104,2,1,1,1,0.875,high
136,9,5,1,0,1,2143,0,prototype,105,1,1,1,1,0.875,high
136,10,5,1,0,0,1837,1,prototype,106,1,1,1,1,0.875,high
136,11,5,8,1,1,856,1,prototype,107,2,2,2,2,0.875,high
136,12,5,7,1,1,2276,1,rule follower,108,2,2,1,2,0.875,high
136,13,5,8,1,1,981,1,prototype,109,2,2,2,2,0.875,high
136,14,5,4,1,1,1802,1,rule follower,110,2,1,2,2,0.875,high
136,15,5,8,1,1,806,1,prototype,111,2,2,2,2,0.875,high
136,16,5,8,1,1,737,1,prototype,112,2,2,2,2,0.875,high
136,17,5,3,0,0,1952,1,rule follower,113,2,1,1,1,0.875,high
136,18,5,8,1,1,887,1,prototype,114,2,2,2,2,0.875,high
136,19,5,1,0,1,1918,0,prototype,115,1,1,1,1,0.875,high
136,20,5,1,0,0,571,1,prototype,116,1,1,1,1,0.875,high
136,21,5,1,0,0,957,1,prototype,117,1,1,1,1,0.875,high
136,22,5,7,1,1,1808,1,rule follower,118,2,2,1,2,0.875,high
136,23,5,6,0,0,2129,1,exception,119,1,2,2,1,0.875,high
136,24,5,6,0,0,2061,1,exception,120,1,2,2,1,0.875,high
136,1,6,8,1,1,1054,1,prototype,121,2,2,2,2,0.875,high
136,2,6,5,1,0,2078,0,exception,122,1,2,1,2,0.875,high
136,3,6,8,1,1,880,1,prototype,123,2,2,2,2,0.875,high
136,4,6,8,1,1,628,1,prototype,124,2,2,2,2,0.875,high
136,5,6,4,1,1,1290,1,rule follower,125,2,1,2,2,0.875,high
136,6,6,1,0,0,843,1,prototype,126,1,1,1,1,0.875,high
136,7,6,1,0,0,616,1,prototype,127,1,1,1,1,0.875,high
136,8,6,8,1,1,648,1,prototype,128,2,2,2,2,0.875,high
136,9,6,1,0,0,794,1,prototype,129,1,1,1,1,0.875,high
136,10,6,1,0,0,731,1,prototype,130,1,1,1,1,0.875,high
136,11,6,3,0,0,1697,1,rule follower,131,2,1,1,1,0.875,high
136,12,6,2,0,0,1835,1,rule follower,132,1,1,2,1,0.875,high
136,13,6,5,1,1,943,1,exception,133,1,2,1,2,0.875,high
136,14,6,7,1,1,1588,1,rule follower,134,2,2,1,2,0.875,high
136,15,6,6,0,0,2464,1,exception,135,1,2,2,1,0.875,high
136,16,6,8,1,1,1098,1,prototype,136,2,2,2,2,0.875,high
136,17,6,4,1,1,1022,1,rule follower,137,2,1,2,2,0.875,high
136,18,6,1,0,0,1550,1,prototype,138,1,1,1,1,0.875,high
136,19,6,8,1,0,2066,0,prototype,139,2,2,2,2,0.875,high
136,20,6,7,1,1,1020,1,rule follower,140,2,2,1,2,0.875,high
136,21,6,2,0,0,1213,1,rule follower,141,1,1,2,1,0.875,high
136,22,6,6,0,0,1312,1,exception,142,1,2,2,1,0.875,high
136,23,6,1,0,0,1172,1,prototype,143,1,1,1,1,0.875,high
136,24,6,3,0,0,1654,1,rule follower,144,2,1,1,1,0.875,high
137,1,1,2,0,NA,NA,0,rule follower,1,2,1,1,1,0.5,med
137,2,1,1,0,0,1468,1,prototype,2,1,1,1,1,0.5,med
137,3,1,5,1,0,1694,0,exception,3,1,2,1,2,0.5,med
137,4,1,1,0,0,2223,1,prototype,4,1,1,1,1,0.5,med
137,5,1,5,1,1,1180,1,exception,5,1,2,1,2,0.5,med
137,6,1,8,1,0,925,0,prototype,6,2,2,2,2,0.5,med
137,7,1,1,0,0,1072,1,prototype,7,1,1,1,1,0.5,med
137,8,1,4,1,0,1539,0,rule follower,8,2,1,2,2,0.5,med
137,9,1,7,1,1,1187,1,rule follower,9,1,2,2,2,0.5,med
137,10,1,4,1,0,1172,0,rule follower,10,2,1,2,2,0.5,med
137,11,1,6,0,1,918,0,exception,11,2,2,1,1,0.5,med
137,12,1,1,0,0,886,1,prototype,12,1,1,1,1,0.5,med
137,13,1,1,0,0,1192,1,prototype,13,1,1,1,1,0.5,med
137,14,1,8,1,1,594,1,prototype,14,2,2,2,2,0.5,med
137,15,1,1,0,0,718,1,prototype,15,1,1,1,1,0.5,med
137,16,1,8,1,1,705,1,prototype,16,2,2,2,2,0.5,med
137,17,1,6,0,1,696,0,exception,17,2,2,1,1,0.5,med
137,18,1,2,0,1,495,0,rule follower,18,2,1,1,1,0.5,med
137,19,1,8,1,1,550,1,prototype,19,2,2,2,2,0.5,med
137,20,1,3,0,0,742,1,rule follower,20,1,1,2,1,0.5,med
137,21,1,3,0,0,828,1,rule follower,21,1,1,2,1,0.5,med
137,22,1,7,1,0,638,0,rule follower,22,1,2,2,2,0.5,med
137,23,1,8,1,1,525,1,prototype,23,2,2,2,2,0.5,med
137,24,1,8,1,1,837,1,prototype,24,2,2,2,2,0.5,med
137,1,2,8,1,1,751,1,prototype,25,2,2,2,2,0.5,med
137,2,2,6,0,1,555,0,exception,26,2,2,1,1,0.5,med
137,3,2,1,0,0,645,1,prototype,27,1,1,1,1,0.5,med
137,4,2,8,1,1,500,1,prototype,28,2,2,2,2,0.5,med
137,5,2,7,1,0,721,0,rule follower,29,1,2,2,2,0.5,med
137,6,2,3,0,0,588,1,rule follower,30,1,1,2,1,0.5,med
137,7,2,1,0,1,2143,0,prototype,31,1,1,1,1,0.5,med
137,8,2,1,0,1,1339,0,prototype,32,1,1,1,1,0.5,med
137,9,2,7,1,0,637,0,rule follower,33,1,2,2,2,0.5,med
137,10,2,5,1,1,1149,1,exception,34,1,2,1,2,0.5,med
137,11,2,3,0,1,746,0,rule follower,35,1,1,2,1,0.5,med
137,12,2,8,1,1,726,1,prototype,36,2,2,2,2,0.5,med
137,13,2,8,1,1,594,1,prototype,37,2,2,2,2,0.5,med
137,14,2,8,1,1,517,1,prototype,38,2,2,2,2,0.5,med
137,15,2,2,0,1,494,0,rule follower,39,2,1,1,1,0.5,med
137,16,2,4,1,1,637,1,rule follower,40,2,1,2,2,0.5,med
137,17,2,2,0,1,514,0,rule follower,41,2,1,1,1,0.5,med
137,18,2,8,1,1,459,1,prototype,42,2,2,2,2,0.5,med
137,19,2,4,1,1,567,1,rule follower,43,2,1,2,2,0.5,med
137,20,2,1,0,0,682,1,prototype,44,1,1,1,1,0.5,med
137,21,2,1,0,0,614,1,prototype,45,1,1,1,1,0.5,med
137,22,2,6,0,1,456,0,exception,46,2,2,1,1,0.5,med
137,23,2,1,0,0,654,1,prototype,47,1,1,1,1,0.5,med
137,24,2,5,1,1,1165,1,exception,48,1,2,1,2,0.5,med
137,1,3,4,1,1,817,1,rule follower,49,2,1,2,2,0.5,med
137,2,3,4,1,1,384,1,rule follower,50,2,1,2,2,0.5,med
137,3,3,2,0,1,988,0,rule follower,51,2,1,1,1,0.5,med
137,4,3,8,1,1,483,1,prototype,52,2,2,2,2,0.5,med
137,5,3,8,1,1,536,1,prototype,53,2,2,2,2,0.5,med
137,6,3,8,1,1,516,1,prototype,54,2,2,2,2,0.5,med
137,7,3,1,0,0,775,1,prototype,55,1,1,1,1,0.5,med
137,8,3,3,0,0,821,1,rule follower,56,1,1,2,1,0.5,med
137,9,3,8,1,1,552,1,prototype,57,2,2,2,2,0.5,med
137,10,3,1,0,0,565,1,prototype,58,1,1,1,1,0.5,med
137,11,3,5,1,1,736,1,exception,59,1,2,1,2,0.5,med
137,12,3,8,1,1,519,1,prototype,60,2,2,2,2,0.5,med
137,13,3,5,1,1,1125,1,exception,61,1,2,1,2,0.5,med
137,14,3,2,0,1,495,0,rule follower,62,2,1,1,1,0.5,med
137,15,3,8,1,1,480,1,prototype,63,2,2,2,2,0.5,med
137,16,3,1,0,0,621,1,prototype,64,1,1,1,1,0.5,med
137,17,3,6,0,1,440,0,exception,65,2,2,1,1,0.5,med
137,18,3,1,0,0,656,1,prototype,66,1,1,1,1,0.5,med
137,19,3,6,0,1,829,0,exception,67,2,2,1,1,0.5,med
137,20,3,7,1,0,738,0,rule follower,68,1,2,2,2,0.5,med
137,21,3,7,1,1,814,1,rule follower,69,1,2,2,2,0.5,med
137,22,3,3,0,0,826,1,rule follower,70,1,1,2,1,0.5,med
137,23,3,1,0,0,945,1,prototype,71,1,1,1,1,0.5,med
137,24,3,1,0,0,732,1,prototype,72,1,1,1,1,0.5,med
137,1,4,4,1,1,743,1,rule follower,73,2,1,2,2,0.5,med
137,2,4,5,1,1,675,1,exception,74,1,2,1,2,0.5,med
137,3,4,1,0,0,791,1,prototype,75,1,1,1,1,0.5,med
137,4,4,3,0,0,685,1,rule follower,76,1,1,2,1,0.5,med
137,5,4,8,1,1,633,1,prototype,77,2,2,2,2,0.5,med
137,6,4,6,0,1,757,0,exception,78,2,2,1,1,0.5,med
137,7,4,4,1,1,596,1,rule follower,79,2,1,2,2,0.5,med
137,8,4,1,0,0,790,1,prototype,80,1,1,1,1,0.5,med
137,9,4,2,0,1,642,0,rule follower,81,2,1,1,1,0.5,med
137,10,4,3,0,0,722,1,rule follower,82,1,1,2,1,0.5,med
137,11,4,1,0,0,568,1,prototype,83,1,1,1,1,0.5,med
137,12,4,2,0,1,510,0,rule follower,84,2,1,1,1,0.5,med
137,13,4,5,1,1,841,1,exception,85,1,2,1,2,0.5,med
137,14,4,1,0,0,723,1,prototype,86,1,1,1,1,0.5,med
137,15,4,8,1,1,612,1,prototype,87,2,2,2,2,0.5,med
137,16,4,1,0,0,663,1,prototype,88,1,1,1,1,0.5,med
137,17,4,1,0,1,840,0,prototype,89,1,1,1,1,0.5,med
137,18,4,8,1,0,602,0,prototype,90,2,2,2,2,0.5,med
137,19,4,7,1,1,850,1,rule follower,91,1,2,2,2,0.5,med
137,20,4,8,1,1,532,1,prototype,92,2,2,2,2,0.5,med
137,21,4,7,1,1,584,1,rule follower,93,1,2,2,2,0.5,med
137,22,4,8,1,1,638,1,prototype,94,2,2,2,2,0.5,med
137,23,4,6,0,1,808,0,exception,95,2,2,1,1,0.5,med
137,24,4,8,1,1,498,1,prototype,96,2,2,2,2,0.5,med
137,1,5,5,1,1,819,1,exception,97,1,2,1,2,0.5,med
137,2,5,8,1,1,580,1,prototype,98,2,2,2,2,0.5,med
137,3,5,7,1,1,648,1,rule follower,99,1,2,2,2,0.5,med
137,4,5,3,0,0,785,1,rule follower,100,1,1,2,1,0.5,med
137,5,5,6,0,1,679,0,exception,101,2,2,1,1,0.5,med
137,6,5,4,1,1,1022,1,rule follower,102,2,1,2,2,0.5,med
137,7,5,2,0,0,802,1,rule follower,103,2,1,1,1,0.5,med
137,8,5,3,0,0,988,1,rule follower,104,1,1,2,1,0.5,med
137,9,5,2,0,1,1219,0,rule follower,105,2,1,1,1,0.5,med
137,10,5,1,0,0,744,1,prototype,106,1,1,1,1,0.5,med
137,11,5,8,1,1,589,1,prototype,107,2,2,2,2,0.5,med
137,12,5,8,1,1,447,1,prototype,108,2,2,2,2,0.5,med
137,13,5,4,1,0,853,0,rule follower,109,2,1,2,2,0.5,med
137,14,5,1,0,0,678,1,prototype,110,1,1,1,1,0.5,med
137,15,5,1,0,0,876,1,prototype,111,1,1,1,1,0.5,med
137,16,5,7,1,1,1022,1,rule follower,112,1,2,2,2,0.5,med
137,17,5,1,0,0,571,1,prototype,113,1,1,1,1,0.5,med
137,18,5,5,1,1,840,1,exception,114,1,2,1,2,0.5,med
137,19,5,8,1,1,663,1,prototype,115,2,2,2,2,0.5,med
137,20,5,8,1,1,640,1,prototype,116,2,2,2,2,0.5,med
137,21,5,8,1,1,901,1,prototype,117,2,2,2,2,0.5,med
137,22,5,1,0,0,648,1,prototype,118,1,1,1,1,0.5,med
137,23,5,6,0,1,550,0,exception,119,2,2,1,1,0.5,med
137,24,5,1,0,0,701,1,prototype,120,1,1,1,1,0.5,med
137,1,6,1,0,0,683,1,prototype,121,1,1,1,1,0.5,med
137,2,6,8,1,1,624,1,prototype,122,2,2,2,2,0.5,med
137,3,6,1,0,0,560,1,prototype,123,1,1,1,1,0.5,med
137,4,6,2,0,0,1229,1,rule follower,124,2,1,1,1,0.5,med
137,5,6,6,0,1,497,0,exception,125,2,2,1,1,0.5,med
137,6,6,3,0,0,556,1,rule follower,126,1,1,2,1,0.5,med
137,7,6,3,0,0,710,1,rule follower,127,1,1,2,1,0.5,med
137,8,6,8,1,1,537,1,prototype,128,2,2,2,2,0.5,med
137,9,6,4,1,0,716,0,rule follower,129,2,1,2,2,0.5,med
137,10,6,8,1,1,509,1,prototype,130,2,2,2,2,0.5,med
137,11,6,8,1,1,610,1,prototype,131,2,2,2,2,0.5,med
137,12,6,1,0,0,519,1,prototype,132,1,1,1,1,0.5,med
137,13,6,2,0,1,1025,0,rule follower,133,2,1,1,1,0.5,med
137,14,6,8,1,1,542,1,prototype,134,2,2,2,2,0.5,med
137,15,6,8,1,1,518,1,prototype,135,2,2,2,2,0.5,med
137,16,6,4,1,0,893,0,rule follower,136,2,1,2,2,0.5,med
137,17,6,7,1,1,489,1,rule follower,137,1,2,2,2,0.5,med
137,18,6,6,0,1,535,0,exception,138,2,2,1,1,0.5,med
137,19,6,5,1,1,539,1,exception,139,1,2,1,2,0.5,med
137,20,6,1,0,0,550,1,prototype,140,1,1,1,1,0.5,med
137,21,6,1,0,0,539,1,prototype,141,1,1,1,1,0.5,med
137,22,6,1,0,0,548,1,prototype,142,1,1,1,1,0.5,med
137,23,6,7,1,1,607,1,rule follower,143,1,2,2,2,0.5,med
137,24,6,5,1,1,527,1,exception,144,1,2,1,2,0.5,med
138,1,1,5,1,0,2586,0,exception,1,1,1,2,2,0.5,med
138,2,1,6,0,1,1724,0,exception,2,2,1,2,1,0.5,med
138,3,1,1,0,1,2062,0,prototype,3,1,1,1,1,0.5,med
138,4,1,7,1,0,780,0,rule follower,4,1,2,2,2,0.5,med
138,5,1,1,0,NA,NA,0,prototype,5,1,1,1,1,0.5,med
138,6,1,1,0,1,2392,0,prototype,6,1,1,1,1,0.5,med
138,7,1,3,0,1,1548,0,rule follower,7,1,2,1,1,0.5,med
138,8,1,7,1,0,1398,0,rule follower,8,1,2,2,2,0.5,med
138,9,1,1,0,0,2383,1,prototype,9,1,1,1,1,0.5,med
138,10,1,8,1,0,1821,0,prototype,10,2,2,2,2,0.5,med
138,11,1,4,1,1,1075,1,rule follower,11,2,2,1,2,0.5,med
138,12,1,2,0,0,2106,1,rule follower,12,2,1,1,1,0.5,med
138,13,1,8,1,1,941,1,prototype,13,2,2,2,2,0.5,med
138,14,1,8,1,1,2225,1,prototype,14,2,2,2,2,0.5,med
138,15,1,1,0,0,811,1,prototype,15,1,1,1,1,0.5,med
138,16,1,5,1,0,935,0,exception,16,1,1,2,2,0.5,med
138,17,1,8,1,1,955,1,prototype,17,2,2,2,2,0.5,med
138,18,1,2,0,0,1293,1,rule follower,18,2,1,1,1,0.5,med
138,19,1,4,1,1,1015,1,rule follower,19,2,2,1,2,0.5,med
138,20,1,8,1,1,1142,1,prototype,20,2,2,2,2,0.5,med
138,21,1,8,1,0,961,0,prototype,21,2,2,2,2,0.5,med
138,22,1,6,0,0,998,1,exception,22,2,1,2,1,0.5,med
138,23,1,1,0,0,2522,1,prototype,23,1,1,1,1,0.5,med
138,24,1,3,0,1,996,0,rule follower,24,1,2,1,1,0.5,med
138,1,2,6,0,0,1135,1,exception,25,2,1,2,1,0.5,med
138,2,2,7,1,1,2273,1,rule follower,26,1,2,2,2,0.5,med
138,3,2,5,1,0,1819,0,exception,27,1,1,2,2,0.5,med
138,4,2,8,1,1,1397,1,prototype,28,2,2,2,2,0.5,med
138,5,2,8,1,1,1162,1,prototype,29,2,2,2,2,0.5,med
138,6,2,6,0,0,1035,1,exception,30,2,1,2,1,0.5,med
138,7,2,1,0,0,1156,1,prototype,31,1,1,1,1,0.5,med
138,8,2,1,0,0,1584,1,prototype,32,1,1,1,1,0.5,med
138,9,2,4,1,1,1162,1,rule follower,33,2,2,1,2,0.5,med
138,10,2,1,0,0,1330,1,prototype,34,1,1,1,1,0.5,med
138,11,2,8,1,1,891,1,prototype,35,2,2,2,2,0.5,med
138,12,2,2,0,0,1086,1,rule follower,36,2,1,1,1,0.5,med
138,13,2,1,0,0,1211,1,prototype,37,1,1,1,1,0.5,med
138,14,2,1,0,0,802,1,prototype,38,1,1,1,1,0.5,med
138,15,2,1,0,0,1041,1,prototype,39,1,1,1,1,0.5,med
138,16,2,3,0,1,1305,0,rule follower,40,1,2,1,1,0.5,med
138,17,2,8,1,1,905,1,prototype,41,2,2,2,2,0.5,med
138,18,2,3,0,1,1655,0,rule follower,42,1,2,1,1,0.5,med
138,19,2,8,1,0,620,0,prototype,43,2,2,2,2,0.5,med
138,20,2,7,1,1,909,1,rule follower,44,1,2,2,2,0.5,med
138,21,2,5,1,0,953,0,exception,45,1,1,2,2,0.5,med
138,22,2,4,1,1,1249,1,rule follower,46,2,2,1,2,0.5,med
138,23,2,8,1,1,957,1,prototype,47,2,2,2,2,0.5,med
138,24,2,2,0,0,974,1,rule follower,48,2,1,1,1,0.5,med
138,1,3,8,1,1,1286,1,prototype,49,2,2,2,2,0.5,med
138,2,3,1,0,0,648,1,prototype,50,1,1,1,1,0.5,med
138,3,3,1,0,0,651,1,prototype,51,1,1,1,1,0.5,med
138,4,3,2,0,0,1055,1,rule follower,52,2,1,1,1,0.5,med
138,5,3,5,1,0,995,0,exception,53,1,1,2,2,0.5,med
138,6,3,4,1,1,858,1,rule follower,54,2,2,1,2,0.5,med
138,7,3,2,0,0,1214,1,rule follower,55,2,1,1,1,0.5,med
138,8,3,1,0,0,1799,1,prototype,56,1,1,1,1,0.5,med
138,9,3,1,0,0,660,1,prototype,57,1,1,1,1,0.5,med
138,10,3,1,0,0,1094,1,prototype,58,1,1,1,1,0.5,med
138,11,3,3,0,1,1358,0,rule follower,59,1,2,1,1,0.5,med
138,12,3,6,0,0,898,1,exception,60,2,1,2,1,0.5,med
138,13,3,5,1,0,1474,0,exception,61,1,1,2,2,0.5,med
138,14,3,7,1,1,915,1,rule follower,62,1,2,2,2,0.5,med
138,15,3,8,1,1,937,1,prototype,63,2,2,2,2,0.5,med
138,16,3,7,1,1,1033,1,rule follower,64,1,2,2,2,0.5,med
138,17,3,8,1,1,684,1,prototype,65,2,2,2,2,0.5,med
138,18,3,4,1,1,949,1,rule follower,66,2,2,1,2,0.5,med
138,19,3,8,1,1,935,1,prototype,67,2,2,2,2,0.5,med
138,20,3,8,1,1,1276,1,prototype,68,2,2,2,2,0.5,med
138,21,3,1,0,0,1198,1,prototype,69,1,1,1,1,0.5,med
138,22,3,3,0,1,1858,0,rule follower,70,1,2,1,1,0.5,med
138,23,3,6,0,0,1025,1,exception,71,2,1,2,1,0.5,med
138,24,3,8,1,1,727,1,prototype,72,2,2,2,2,0.5,med
138,1,4,5,1,0,1011,0,exception,73,1,1,2,2,0.5,med
138,2,4,8,1,1,1040,1,prototype,74,2,2,2,2,0.5,med
138,3,4,1,0,0,1621,1,prototype,75,1,1,1,1,0.5,med
138,4,4,6,0,0,1128,1,exception,76,2,1,2,1,0.5,med
138,5,4,6,0,0,982,1,exception,77,2,1,2,1,0.5,med
138,6,4,3,0,1,1116,0,rule follower,78,1,2,1,1,0.5,med
138,7,4,1,0,0,1240,1,prototype,79,1,1,1,1,0.5,med
138,8,4,1,0,0,1117,1,prototype,80,1,1,1,1,0.5,med
138,9,4,2,0,0,1427,1,rule follower,81,2,1,1,1,0.5,med
138,10,4,8,1,1,1117,1,prototype,82,2,2,2,2,0.5,med
138,11,4,8,1,1,789,1,prototype,83,2,2,2,2,0.5,med
138,12,4,8,1,1,1028,1,prototype,84,2,2,2,2,0.5,med
138,13,4,4,1,1,1292,1,rule follower,85,2,2,1,2,0.5,med
138,14,4,1,0,1,2387,0,prototype,86,1,1,1,1,0.5,med
138,15,4,7,1,1,989,1,rule follower,87,1,2,2,2,0.5,med
138,16,4,8,1,1,746,1,prototype,88,2,2,2,2,0.5,med
138,17,4,1,0,0,1068,1,prototype,89,1,1,1,1,0.5,med
138,18,4,2,0,0,982,1,rule follower,90,2,1,1,1,0.5,med
138,19,4,4,1,1,717,1,rule follower,91,2,2,1,2,0.5,med
138,20,4,5,1,0,1767,0,exception,92,1,1,2,2,0.5,med
138,21,4,8,1,1,971,1,prototype,93,2,2,2,2,0.5,med
138,22,4,1,0,0,888,1,prototype,94,1,1,1,1,0.5,med
138,23,4,7,1,1,1426,1,rule follower,95,1,2,2,2,0.5,med
138,24,4,3,0,1,727,0,rule follower,96,1,2,1,1,0.5,med
138,1,5,1,0,0,932,1,prototype,97,1,1,1,1,0.5,med
138,2,5,1,0,0,1274,1,prototype,98,1,1,1,1,0.5,med
138,3,5,8,1,1,777,1,prototype,99,2,2,2,2,0.5,med
138,4,5,8,1,1,980,1,prototype,100,2,2,2,2,0.5,med
138,5,5,8,1,1,822,1,prototype,101,2,2,2,2,0.5,med
138,6,5,6,0,0,799,1,exception,102,2,1,2,1,0.5,med
138,7,5,8,1,1,911,1,prototype,103,2,2,2,2,0.5,med
138,8,5,6,0,0,1361,1,exception,104,2,1,2,1,0.5,med
138,9,5,3,0,1,1706,0,rule follower,105,1,2,1,1,0.5,med
138,10,5,3,0,1,1157,0,rule follower,106,1,2,1,1,0.5,med
138,11,5,7,1,1,847,1,rule follower,107,1,2,2,2,0.5,med
138,12,5,2,0,0,1158,1,rule follower,108,2,1,1,1,0.5,med
138,13,5,2,0,0,829,1,rule follower,109,2,1,1,1,0.5,med
138,14,5,1,0,0,809,1,prototype,110,1,1,1,1,0.5,med
138,15,5,1,0,0,1298,1,prototype,111,1,1,1,1,0.5,med
138,16,5,7,1,1,800,1,rule follower,112,1,2,2,2,0.5,med
138,17,5,8,1,1,2059,1,prototype,113,2,2,2,2,0.5,med
138,18,5,8,1,1,993,1,prototype,114,2,2,2,2,0.5,med
138,19,5,5,1,0,862,0,exception,115,1,1,2,2,0.5,med
138,20,5,5,1,0,792,0,exception,116,1,1,2,2,0.5,med
138,21,5,4,1,NA,NA,0,rule follower,117,2,2,1,2,0.5,med
138,22,5,1,0,0,859,1,prototype,118,1,1,1,1,0.5,med
138,23,5,4,1,1,2127,1,rule follower,119,2,2,1,2,0.5,med
138,24,5,1,0,0,1266,1,prototype,120,1,1,1,1,0.5,med
138,1,6,8,1,1,733,1,prototype,121,2,2,2,2,0.5,med
138,2,6,4,1,1,1148,1,rule follower,122,2,2,1,2,0.5,med
138,3,6,3,0,NA,NA,0,rule follower,123,1,2,1,1,0.5,med
138,4,6,7,1,1,855,1,rule follower,124,1,2,2,2,0.5,med
138,5,6,8,1,1,659,1,prototype,125,2,2,2,2,0.5,med
138,6,6,1,0,0,992,1,prototype,126,1,1,1,1,0.5,med
138,7,6,8,1,1,718,1,prototype,127,2,2,2,2,0.5,med
138,8,6,5,1,0,1148,0,exception,128,1,1,2,2,0.5,med
138,9,6,1,0,0,832,1,prototype,129,1,1,1,1,0.5,med
138,10,6,8,1,1,635,1,prototype,130,2,2,2,2,0.5,med
138,11,6,8,1,1,891,1,prototype,131,2,2,2,2,0.5,med
138,12,6,2,0,0,1304,1,rule follower,132,2,1,1,1,0.5,med
138,13,6,6,0,0,1138,1,exception,133,2,1,2,1,0.5,med
138,14,6,1,0,0,1038,1,prototype,134,1,1,1,1,0.5,med
138,15,6,6,0,0,812,1,exception,135,2,1,2,1,0.5,med
138,16,6,1,0,0,920,1,prototype,136,1,1,1,1,0.5,med
138,17,6,7,1,1,995,1,rule follower,137,1,2,2,2,0.5,med
138,18,6,1,0,0,1482,1,prototype,138,1,1,1,1,0.5,med
138,19,6,5,1,NA,NA,0,exception,139,1,1,2,2,0.5,med
138,20,6,3,0,1,941,0,rule follower,140,1,2,1,1,0.5,med
138,21,6,2,0,0,834,1,rule follower,141,2,1,1,1,0.5,med
138,22,6,8,1,1,529,1,prototype,142,2,2,2,2,0.5,med
138,23,6,4,1,1,909,1,rule follower,143,2,2,1,2,0.5,med
138,24,6,1,0,0,1819,1,prototype,144,1,1,1,1,0.5,med
139,1,1,8,1,1,976,1,prototype,1,2,2,2,2,0.625,high
139,2,1,8,1,1,1134,1,prototype,2,2,2,2,2,0.625,high
139,3,1,1,0,0,958,1,prototype,3,1,1,1,1,0.625,high
139,4,1,3,0,0,830,1,rule follower,4,1,2,1,1,0.625,high
139,5,1,8,1,1,707,1,prototype,5,2,2,2,2,0.625,high
139,6,1,1,0,0,1114,1,prototype,6,1,1,1,1,0.625,high
139,7,1,2,0,0,885,1,rule follower,7,1,1,2,1,0.625,high
139,8,1,1,0,0,697,1,prototype,8,1,1,1,1,0.625,high
139,9,1,8,1,1,553,1,prototype,9,2,2,2,2,0.625,high
139,10,1,1,0,0,845,1,prototype,10,1,1,1,1,0.625,high
139,11,1,8,1,1,698,1,prototype,11,2,2,2,2,0.625,high
139,12,1,2,0,0,778,1,rule follower,12,1,1,2,1,0.625,high
139,13,1,1,0,0,1020,1,prototype,13,1,1,1,1,0.625,high
139,14,1,6,0,1,970,0,exception,14,2,1,2,1,0.625,high
139,15,1,7,1,1,1322,1,rule follower,15,2,2,1,2,0.625,high
139,16,1,4,1,0,809,0,rule follower,16,1,2,2,2,0.625,high
139,17,1,3,0,0,1081,1,rule follower,17,1,2,1,1,0.625,high
139,18,1,5,1,1,1155,1,exception,18,2,1,1,2,0.625,high
139,19,1,8,1,1,824,1,prototype,19,2,2,2,2,0.625,high
139,20,1,5,1,1,691,1,exception,20,2,1,1,2,0.625,high
139,21,1,6,0,1,1026,0,exception,21,2,1,2,1,0.625,high
139,22,1,4,1,0,1094,0,rule follower,22,1,2,2,2,0.625,high
139,23,1,1,0,0,773,1,prototype,23,1,1,1,1,0.625,high
139,24,1,7,1,1,610,1,rule follower,24,2,2,1,2,0.625,high
139,1,2,7,1,1,891,1,rule follower,25,2,2,1,2,0.625,high
139,2,2,6,0,1,809,0,exception,26,2,1,2,1,0.625,high
139,3,2,8,1,1,687,1,prototype,27,2,2,2,2,0.625,high
139,4,2,1,0,1,1107,0,prototype,28,1,1,1,1,0.625,high
139,5,2,8,1,1,1053,1,prototype,29,2,2,2,2,0.625,high
139,6,2,4,1,0,902,0,rule follower,30,1,2,2,2,0.625,high
139,7,2,1,0,0,703,1,prototype,31,1,1,1,1,0.625,high
139,8,2,1,0,0,657,1,prototype,32,1,1,1,1,0.625,high
